0.2082
0.3200
0.0499
state,currentTime,x,y,liftoff,errorX,errorY,proportionalX,proportionalY,integralX,integralY,derivativeX,derivativeY,MotorAngleX,MotorAngleY,OutputX,OutputY,prev_errorX,prev_errorY,flightTime,dt,x_origin,y_origin, pressure, rbfp, reset
PHASE 2, 44617245.00,36.6875,32.3125,6.0300,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,33.6093,0.0295,0.0000,-1.0000,99321.6724,0,0
PHASE 2, 44657994.00,36.5625,32.5625,5.7100,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,33.6500,0.0283,0.0000,-1.0000,99323.0876,0,0
PHASE 2, 44701596.00,36.1250,32.6250,5.6000,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,33.6936,0.0292,0.0000,-1.0000,99322.2789,0,0
PHASE 2, 44744024.00,35.7500,32.6875,6.0900,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,33.7360,0.0280,0.0000,-1.0000,99321.8887,0,0
PHASE 2, 44781681.00,35.4375,32.3750,6.5000,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,33.7737,0.0246,0.0000,-1.0000,99321.4623,0,0
PHASE 2, 44818786.00,34.3125,31.9375,5.2600,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,33.8108,0.0246,0.0000,-1.0000,99321.3968,0,0
PHASE 2, 44855548.00,33.2500,30.8750,5.8000,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,33.8476,0.0243,0.0000,-1.0000,99320.1977,0,0
PHASE 2, 44896332.00,31.5000,29.7500,4.6400,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,33.8883,0.0283,0.0000,-1.0000,99321.0064,0,0
PHASE 2, 44938188.00,29.7500,27.8750,4.6000,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,33.9302,0.0294,0.0000,-1.0000,99320.6417,0,0
PHASE 2, 44975491.00,28.0625,25.8125,4.3600,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,33.9675,0.0248,0.0000,-1.0000,99318.9784,0,0
PHASE 2, 45017671.00,26.5625,23.1875,4.0200,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,34.0097,0.0297,0.0000,-1.0000,99320.5891,0,0
PHASE 2, 45062907.00,24.5625,20.1250,4.2300,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,34.0549,0.0327,0.0000,-1.0000,99320.0148,0,0
PHASE 2, 45106235.00,23.0625,17.3750,3.5200,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,34.0982,0.0292,0.0000,-1.0000,99320.3042,0,0
PHASE 2, 45146760.00,21.7500,14.5625,3.1800,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,34.1388,0.0280,0.0000,-1.0000,99320.8229,0,0
PHASE 2, 45182815.00,20.8125,12.5000,3.3800,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,34.1748,0.0236,0.0000,-1.0000,99321.8318,0,0
PHASE 2, 45221668.00,19.5000,10.0000,2.6100,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,34.2137,0.0264,0.0000,-1.0000,99322.0215,0,0
PHASE 2, 45259845.00,18.3125,7.7500,2.3400,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,34.2519,0.0257,0.0000,-1.0000,99323.7681,0,0
PHASE 2, 45305524.00,17.1250,5.9375,2.7700,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,34.2975,0.0305,0.0000,-1.0000,99324.3067,0,0
PHASE 2, 45346247.00,16.2500,5.1250,1.5300,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,34.3383,0.0281,0.0000,-1.0000,99325.0401,0,0
PHASE 2, 45388472.00,15.5000,4.8125,2.1400,5.0000,4.8125,1.0413,1.0022,0.0000,0.0458,0.0000,-0.3143,-1.0413,0.7337,77.4289,85.1767,5.0000,4.8125,34.3805,0.0297,0.0000,-1.0000,99324.0816,0,0
PHASE 2, 45426050.00,15.0000,4.6250,1.6100,5.0000,4.6250,1.0413,0.9632,0.0000,0.0829,0.0000,-0.3725,-1.0413,0.6736,77.4289,84.9991,5.0000,4.6250,34.4181,0.0251,0.0000,-1.0000,99324.0404,0,0
PHASE 2, 45468201.00,14.5625,4.3125,2.8600,5.0000,4.3125,1.0413,0.8981,0.0000,0.1239,0.0000,-0.5251,-1.0413,0.4969,77.4289,84.4766,5.0000,4.3125,34.4602,0.0297,0.0000,-1.0000,99324.5251,0,0
PHASE 2, 45508782.00,13.9375,3.5000,1.8200,5.0000,3.5000,1.0413,0.7289,0.0000,0.1553,0.0000,-1.4415,-1.0413,-0.5573,77.4289,81.3252,5.0000,3.5000,34.5008,0.0281,0.0000,-1.0000,99323.4864,0,0
PHASE 2, 45551427.00,13.2500,2.5625,2.0600,5.0000,2.5625,1.0413,0.5336,0.0000,0.1789,0.0000,-1.6251,-1.0413,-0.9125,77.4289,80.2502,5.0000,2.5625,34.5434,0.0288,0.0000,-1.0000,99323.9633,0,0
PHASE 2, 45594433.00,12.1875,1.8125,1.1100,5.0000,1.8125,1.0413,0.3775,0.0000,0.1951,0.0000,-1.3379,-1.0413,-0.7654,77.4289,80.6963,5.0000,1.8125,34.5864,0.0279,0.0000,-1.0000,99323.1205,0,0
PHASE 2, 45632539.00,11.6250,1.6250,1.0100,5.0000,1.6250,1.0413,0.3384,0.0000,0.2080,0.0000,-0.3780,-1.0413,0.1684,77.4289,83.5008,5.0000,1.6250,34.6245,0.0247,0.0000,-1.0000,99323.1205,0,0
PHASE 2, 45669233.00,10.9375,1.5000,0.6400,5.0000,1.5000,1.0413,0.3124,0.0000,0.2196,0.0000,-0.2574,-1.0413,0.2746,77.4289,83.8169,5.0000,1.5000,34.6612,0.0242,0.0000,-1.0000,99322.1991,0,0
PHASE 2, 45706328.00,10.3750,1.8125,1.0700,5.0000,1.8125,1.0413,0.3775,0.0000,0.2339,0.0000,0.6329,-1.0413,1.2443,77.4289,86.6760,5.0000,1.8125,34.6983,0.0246,0.0000,-1.0000,99323.8830,0,0
PHASE 2, 45746956.00,9.7500,2.1250,0.7900,5.0000,2.1250,1.0413,0.4425,0.0000,0.2530,0.0000,0.5535,-1.0413,1.2491,77.4289,86.6900,5.0000,2.1250,34.7390,0.0281,0.0000,-1.0000,99323.8652,0,0
PHASE 2, 45789058.00,9.3125,2.4375,1.0600,5.0000,2.4375,1.0413,0.5076,0.0000,0.2761,0.0000,0.5260,-1.0413,1.3097,77.4289,86.8672,5.0000,2.4375,34.7811,0.0296,0.0000,-1.0000,99323.7919,0,0
PHASE 2, 45826584.00,9.0000,2.5000,1.4400,5.0000,2.5000,1.0413,0.5206,0.0000,0.2962,0.0000,0.1244,-1.0413,0.9412,77.4289,85.7876,5.0000,2.5000,34.8186,0.0250,0.0000,-1.0000,99324.4624,0,0
PHASE 2, 45868703.00,8.5000,2.5000,1.0900,5.0000,2.5000,1.0413,0.5206,0.0000,0.3199,0.0000,0.0000,-1.0413,0.8405,77.4289,85.4913,5.0000,2.5000,34.8607,0.0296,0.0000,-1.0000,99323.8983,0,0
PHASE 2, 45909291.00,8.0000,2.1250,1.1000,5.0000,2.1250,1.0413,0.4425,0.0000,0.3390,0.0000,-0.6652,-1.0413,0.1163,77.4289,83.3456,5.0000,2.1250,34.9013,0.0281,0.0000,-1.0000,99324.8116,0,0
PHASE 2, 45952459.00,7.5000,1.7500,1.0400,5.0000,1.7500,1.0413,0.3644,0.0000,0.3554,0.0000,-0.6379,-1.0413,0.0819,77.4289,83.2430,5.0000,1.7500,34.9445,0.0293,0.0000,-1.0000,99324.8057,0,0
PHASE 2, 45995141.00,6.6875,1.3750,0.9000,5.0000,1.3750,1.0413,0.2863,0.0000,0.3677,0.0000,-0.6689,-1.0413,-0.0149,77.4289,82.9538,5.0000,1.3750,34.9872,0.0279,0.0000,-1.0000,99323.5558,0,0
PHASE 2, 46033144.00,6.1250,1.2500,0.0700,5.0000,1.2500,1.0413,0.2603,0.0000,0.3775,0.0000,-0.2529,-1.0413,0.3850,77.4289,84.1448,5.0000,1.2500,35.0252,0.0246,0.0000,-1.0000,99323.5558,0,0
PHASE 2, 46069945.00,5.7500,1.1250,0.5000,5.0000,1.1250,1.0413,0.2343,0.0000,0.3863,0.0000,-0.2563,-1.0413,0.3643,77.4289,84.0834,5.0000,1.1250,35.0620,0.0243,0.0000,-1.0000,99321.5508,0,0
PHASE 2, 46106957.00,5.3750,1.2500,0.5300,5.0000,1.2500,1.0413,0.2603,0.0000,0.3961,0.0000,0.2541,-1.0413,0.9105,77.4289,85.6973,5.0000,1.2500,35.0990,0.0245,0.0000,-1.0000,99321.9059,0,0
PHASE 2, 46147647.00,5.1250,1.3750,0.8200,5.0000,1.3750,1.0413,0.2863,0.0000,0.4085,0.0000,0.2209,-1.0413,0.9158,77.4289,85.7129,5.0000,1.3750,35.1397,0.0282,0.0000,-1.0000,99322.2788,0,0
PHASE 2, 46189744.00,4.7500,1.6250,0.6100,4.7500,1.6250,0.9892,0.3384,0.0450,0.4239,-0.4209,0.4209,-0.6133,1.1832,78.4859,86.4973,4.7500,1.6250,35.1818,0.0296,0.0000,-1.0000,99322.8250,0,0
PHASE 2, 46227183.00,4.1875,1.7500,0.4200,4.1875,1.7500,0.8720,0.3644,0.0784,0.4379,-1.1238,0.2497,0.1733,1.0521,80.4349,86.1131,4.1875,1.7500,35.2192,0.0250,0.0000,-1.0000,99322.7183,0,0
PHASE 2, 46269359.00,3.6875,1.7500,-0.1000,3.6875,1.7500,0.7679,0.3644,0.1135,0.4545,-0.8395,0.0000,-0.0420,0.8190,79.9008,85.4279,3.6875,1.7500,35.2614,0.0297,0.0000,-1.0000,99323.0355,0,0
PHASE 2, 46310107.00,3.3125,1.6875,0.3200,3.3125,1.6875,0.6898,0.3514,0.1434,0.4698,-0.6615,-0.1103,-0.1717,0.7109,79.5790,85.1095,3.3125,1.6875,35.3021,0.0283,0.0000,-1.0000,99323.3843,0,0
PHASE 2, 46345470.00,2.8750,1.5625,0.2400,2.8750,1.5625,0.5987,0.3254,0.1640,0.4809,-0.9766,-0.2790,0.2139,0.5273,80.5355,84.5667,2.8750,1.5625,35.3375,0.0223,0.0000,-1.0000,99324.2253,0,0
PHASE 2, 46383580.00,2.7500,1.4375,-2.9800,2.7500,1.4375,0.5727,0.2994,0.1858,0.4923,-0.2518,-0.2518,-0.5066,0.5399,78.7498,84.6039,2.7500,1.4375,35.3756,0.0247,0.0000,-1.0000,99324.2253,0,0
PHASE 2, 46420546.00,2.6875,1.1875,0.2300,2.6875,1.1875,0.5597,0.2473,0.2068,0.5016,-0.1273,-0.5090,-0.6392,0.2399,78.4219,83.7136,2.6875,1.1875,35.4126,0.0245,0.0000,-1.0000,99324.5463,0,0
PHASE 2, 46457513.00,2.6250,1.0625,1.1000,2.6250,1.0625,0.5467,0.2213,0.2274,0.5100,-0.1273,-0.2545,-0.6468,0.4767,78.4032,84.4167,2.6250,1.0625,35.4495,0.0245,0.0000,-1.0000,99324.1889,0,0
PHASE 2, 46498272.00,2.1250,1.0000,-0.8000,2.1250,1.0000,0.4425,0.2082,0.2466,0.5190,-0.8815,-0.1102,0.1924,0.6171,80.4822,84.8322,2.1250,1.0000,35.4903,0.0283,0.0000,-1.0000,99323.8000,0,0
PHASE 2, 46540238.00,1.7500,0.7500,-0.1700,1.7500,0.7500,0.3644,0.1562,0.2631,0.5261,-0.6342,-0.4228,0.0066,0.2595,80.0212,83.7719,1.7500,0.7500,35.5322,0.0295,0.0000,-1.0000,99324.3213,0,0
PHASE 2, 46577940.00,1.5000,0.5625,-0.3800,1.5000,0.5625,0.3124,0.1171,0.2748,0.5305,-0.5114,-0.3836,-0.0757,0.2640,79.8170,83.7854,1.5000,0.5625,35.5700,0.0244,0.0000,-1.0000,99323.6500,0,0
PHASE 2, 46619957.00,1.2500,0.3750,0.2000,1.2500,0.3750,0.2603,0.0781,0.2866,0.5340,-0.4221,-0.3165,-0.1249,0.2956,79.6952,83.8791,1.2500,0.3750,35.6120,0.0295,0.0000,-1.0000,99324.4458,0,0
PHASE 2, 46660535.00,0.8750,0.3125,-0.7800,0.8750,0.3125,0.1822,0.0651,0.2945,0.5368,-0.6654,-0.1109,0.1887,0.4910,80.4731,84.4591,0.8750,0.3125,35.6525,0.0281,0.0000,-1.0000,99324.0775,0,0
PHASE 2, 46704117.00,0.5625,0.0625,-0.5400,0.5625,0.0625,0.1171,0.0130,0.2997,0.5374,-0.5336,-0.4269,0.1167,0.1235,80.2943,83.3670,0.5625,0.0625,35.6961,0.0292,0.0000,-1.0000,99324.0230,0,0
PHASE 2, 46746387.00,0.5000,-0.1250,0.2200,0.5000,-0.1250,0.1041,-0.0260,0.3042,0.5363,-0.1115,-0.3346,-0.2968,0.1756,79.2692,83.5223,0.5000,-0.1250,35.7384,0.0279,0.0000,-1.0000,99323.7901,0,0
PHASE 2, 46784179.00,0.3750,-0.2500,-0.5500,0.3750,-0.2500,0.0781,-0.0521,0.3072,0.5343,-0.2525,-0.2525,-0.1328,0.2298,79.6756,83.6835,0.3750,-0.2500,35.7762,0.0247,0.0000,-1.0000,99324.8397,0,0
PHASE 2, 46821215.00,0.1875,-0.1875,-0.1700,0.1875,-0.1875,0.0390,-0.0390,0.3086,0.5328,-0.3807,0.1269,0.0330,0.6207,80.0867,84.8429,0.1875,-0.1875,35.8132,0.0246,0.0000,-1.0000,99323.2052,0,0
PHASE 2, 46858001.00,-0.1250,-0.0625,-0.6000,-0.1250,-0.0625,-0.0260,-0.0130,0.3077,0.5324,-0.6412,0.2565,0.3595,0.7758,80.8973,85.3007,-0.1250,-0.0625,35.8500,0.0243,0.0000,-1.0000,99322.6551,0,0
PHASE 2, 46898629.00,-0.3750,-0.1875,-0.5100,-0.3750,-0.1875,-0.0781,-0.0390,0.3043,0.5307,-0.4428,-0.2214,0.2166,0.2702,80.5424,83.8037,-0.3750,-0.1875,35.8906,0.0281,0.0000,-1.0000,99323.0607,0,0
PHASE 2, 46940637.00,-0.4375,-0.5000,-0.3800,-0.4375,-0.5000,-0.0911,-0.1041,0.3002,0.5259,-0.1055,-0.5277,-0.1035,-0.1059,79.7481,82.6815,-0.4375,-0.5000,35.9326,0.0295,0.0000,-1.0000,99323.9158,0,0
PHASE 2, 46978467.00,-0.5000,-0.6875,-0.4900,-0.5000,-0.6875,-0.1041,-0.1432,0.2962,0.5206,-0.1274,-0.3821,-0.0648,-0.0047,79.8442,82.9843,-0.5000,-0.6875,35.9705,0.0245,0.0000,-1.0000,99323.8520,0,0
PHASE 2, 47020460.00,-0.6875,-0.7500,-0.7600,-0.6875,-0.7500,-0.1432,-0.1562,0.2898,0.5135,-0.3168,-0.1056,0.1702,0.2517,80.4271,83.7487,-0.6875,-0.7500,36.0125,0.0295,0.0000,-1.0000,99324.7972,0,0
PHASE 2, 47061214.00,-0.7500,-0.7500,-0.2100,-0.7500,-0.7500,-0.1562,-0.1562,0.2830,0.5067,-0.1102,0.0000,-0.0166,0.3505,79.9637,84.0424,-0.7500,-0.7500,36.0532,0.0283,0.0000,-1.0000,99323.8792,0,0
PHASE 2, 47105897.00,-0.8750,-0.4375,-0.9900,-0.8750,-0.4375,-0.1822,-0.0911,0.2746,0.5025,-0.2074,0.5185,0.1151,0.9299,80.2903,85.7544,-0.8750,-0.4375,36.0979,0.0300,0.0000,-1.0000,99325.1597,0,0
PHASE 2, 47147791.00,-0.8750,-0.2500,-0.6000,-0.8750,-0.2500,-0.1822,-0.0521,0.2666,0.5002,0.0000,0.3305,-0.0844,0.7786,79.7955,85.3091,-0.8750,-0.2500,36.1398,0.0283,0.0000,-1.0000,99325.2838,0,0
PHASE 2, 47184793.00,-0.9375,-0.1250,-0.9100,-0.9375,-0.1250,-0.1952,-0.0260,0.2593,0.4992,-0.1278,0.2556,0.0637,0.7288,80.1628,85.1622,-0.9375,-0.1250,36.1768,0.0244,0.0000,-1.0000,99324.2050,0,0
PHASE 2, 47222666.00,-0.8750,0.0000,-0.1800,-0.8750,0.0000,-0.1822,0.0000,0.2522,0.4992,0.1227,0.2455,-0.1927,0.7447,79.5270,85.2091,-0.8750,0.0000,36.2147,0.0254,0.0000,-1.0000,99324.1465,0,0
PHASE 2, 47258928.00,-0.8125,0.1875,-0.1100,-0.8125,0.1875,-0.1692,0.0390,0.2460,0.5007,0.1310,0.3931,-0.2079,0.9328,79.4895,85.7630,-0.8125,0.1875,36.2509,0.0238,0.0000,-1.0000,99322.3483,0,0
PHASE 2, 47299869.00,-0.9375,0.3750,-0.7900,-0.9375,0.3750,-0.1952,0.0781,0.2375,0.5041,-0.2190,0.3285,0.1767,0.9106,80.4433,85.6978,-0.9375,0.3750,36.2919,0.0285,0.0000,-1.0000,99323.0275,0,0
PHASE 2, 47341514.00,-0.9375,0.5625,-0.8200,-0.9375,0.5625,-0.1952,0.1171,0.2288,0.5093,0.0000,0.3206,-0.0335,0.9471,79.9217,85.8048,-0.9375,0.5625,36.3335,0.0292,0.0000,-1.0000,99322.9497,0,0
PHASE 2, 47379013.00,-1.1875,0.8750,-0.6900,-1.1875,0.8750,-0.2473,0.1822,0.2195,0.5161,-0.5143,0.6428,0.5420,1.3412,81.3509,86.9590,-1.1875,0.8750,36.3710,0.0242,0.0000,-1.0000,99322.2874,0,0
PHASE 2, 47420922.00,-1.3125,1.0625,-0.3500,-1.3125,1.0625,-0.2733,0.2213,0.2072,0.5261,-0.2118,0.3177,0.2779,1.0651,80.6946,86.1513,-1.3125,1.0625,36.4129,0.0294,0.0000,-1.0000,99321.6185,0,0
PHASE 2, 47461712.00,-1.3125,1.1875,-0.0500,-1.3125,1.1875,-0.2733,0.2473,0.1953,0.5369,0.0000,0.2201,0.0780,1.0043,80.1984,85.9730,-1.3125,1.1875,36.4537,0.0283,0.0000,-1.0000,99322.4883,0,0
PHASE 2, 47506325.00,-1.1875,1.0000,-0.5200,-1.1875,1.0000,-0.2473,0.2082,0.1839,0.5465,0.2076,-0.3115,-0.1442,0.4433,79.6472,84.3176,-1.1875,1.0000,36.4983,0.0300,0.0000,-1.0000,99321.7117,0,0
PHASE 2, 47548306.00,-1.0625,0.9375,-0.1900,-1.0625,0.9375,-0.2213,0.1952,0.1743,0.5550,0.2199,-0.1100,-0.1729,0.6402,79.5761,84.9007,-1.0625,0.9375,36.5403,0.0283,0.0000,-1.0000,99321.0325,0,0
PHASE 2, 47585275.00,-1.1875,0.7500,-0.2200,-1.1875,0.7500,-0.2473,0.1562,0.1650,0.5608,-0.2557,-0.3836,0.3380,0.3334,80.8439,83.9916,-1.1875,0.7500,36.5773,0.0244,0.0000,-1.0000,99321.1564,0,0
PHASE 2, 47622697.00,-1.3125,0.6875,-0.5300,-1.3125,0.6875,-0.2733,0.1432,0.1545,0.5663,-0.2499,-0.1249,0.3687,0.5845,80.9200,84.7360,-1.3125,0.6875,36.6147,0.0249,0.0000,-1.0000,99321.9470,0,0
PHASE 2, 47658967.00,-1.2500,0.8125,-0.2700,-1.2500,0.8125,-0.2603,0.1692,0.1450,0.5725,0.1311,0.2622,-0.0158,1.0039,79.9655,85.9718,-1.2500,0.8125,36.6510,0.0238,0.0000,-1.0000,99321.1965,0,0
PHASE 2, 47699422.00,-1.2500,0.9375,-0.4800,-1.2500,0.9375,-0.2603,0.1952,0.1338,0.5809,0.0000,0.2228,0.1265,0.9989,80.3186,85.9571,-1.2500,0.9375,36.6914,0.0280,0.0000,-1.0000,99321.7251,0,0
PHASE 2, 47741291.00,-1.2500,0.9375,-0.5300,-1.2500,0.9375,-0.2603,0.1952,0.1221,0.5897,0.0000,0.0000,0.1382,0.7849,80.3477,85.3277,-1.2500,0.9375,36.7333,0.0294,0.0000,-1.0000,99323.1380,0,0
PHASE 2, 47783115.00,-1.2500,0.9375,-0.5900,-1.2500,0.9375,-0.2603,0.1952,0.1110,0.5980,0.0000,0.0000,0.1493,0.7932,80.3752,85.3521,-1.2500,0.9375,36.7751,0.0277,0.0000,-1.0000,99322.6957,0,0
PHASE 2, 47829890.00,-1.3125,0.8750,0.0000,-1.3125,0.8750,-0.2733,0.1822,0.0977,0.6069,-0.0985,-0.0985,0.2741,0.6906,80.6851,85.0493,-1.3125,0.8750,36.8219,0.0316,0.0000,-1.0000,99322.5623,0,0
PHASE 2, 47867149.00,-1.3125,0.8125,-0.2900,-1.3125,0.8125,-0.2733,0.1692,0.0849,0.6148,0.0000,-0.1023,0.1884,0.6817,80.4723,85.0231,-1.3125,0.8125,36.8592,0.0305,0.0000,-1.0000,99323.7728,0,0
PHASE 2, 47909821.00,-1.2500,0.7500,-0.1500,-1.2500,0.7500,-0.2603,0.1562,0.0734,0.6217,0.1077,-0.1077,0.0792,0.6702,80.2014,84.9892,-1.2500,0.7500,36.9018,0.0289,0.0000,-1.0000,99323.5293,0,0
PHASE 2, 47950490.00,-1.1875,0.6875,-0.0600,-1.1875,0.6875,-0.2473,0.1432,0.0627,0.6279,0.1105,-0.1105,0.0741,0.6606,80.1886,84.9607,-1.1875,0.6875,36.9425,0.0282,0.0000,-1.0000,99324.4118,0,0
PHASE 2, 47991967.00,-1.1875,0.6875,-0.1300,-1.1875,0.6875,-0.2473,0.1432,0.0516,0.6343,0.0000,0.0000,0.1957,0.7775,80.4903,85.3057,-1.1875,0.6875,36.9840,0.0290,0.0000,-1.0000,99323.5949,0,0
PHASE 2, 48033795.00,-1.0625,0.8125,-0.2600,-1.0625,0.8125,-0.2213,0.1692,0.0422,0.6415,0.2251,0.2251,-0.0461,1.0358,79.8906,86.0654,-1.0625,0.8125,37.0258,0.0277,0.0000,-1.0000,99324.4938,0,0
PHASE 2, 48075565.00,-1.1250,0.7500,0.1000,-1.1250,0.7500,-0.2343,0.1562,0.0317,0.6485,-0.1064,-0.1064,0.3090,0.6983,80.7717,85.0722,-1.1250,0.7500,37.0676,0.0293,0.0000,-1.0000,99322.4972,0,0
PHASE 2, 48113814.00,-1.2500,0.5000,-0.5600,-1.2500,0.5000,-0.2603,0.1041,0.0214,0.6527,-0.2419,-0.4837,0.4808,0.2730,81.1987,83.8122,-1.2500,0.5000,37.1058,0.0258,0.0000,-1.0000,99321.9564,0,0
PHASE 2, 48159145.00,-1.3125,0.2500,-0.0900,-1.3125,0.2500,-0.2733,0.0521,0.0087,0.6551,-0.1033,-0.4130,0.3679,0.2941,80.9180,83.8748,-1.3125,0.2500,37.1512,0.0302,0.0000,-1.0000,99321.7718,0,0
PHASE 2, 48199566.00,-1.4375,0.1875,-0.4500,-1.4375,0.1875,-0.2994,0.0390,-0.0041,0.6567,-0.2232,-0.1116,0.5267,0.5842,81.3128,84.7349,-1.4375,0.1875,37.1916,0.0279,0.0000,-1.0000,99322.2822,0,0
PHASE 2, 48241821.00,-1.5000,0.1875,-0.5600,-1.5000,0.1875,-0.3124,0.0390,-0.0184,0.6585,-0.1047,0.0000,0.4355,0.6976,81.0860,85.0700,-1.5000,0.1875,37.2338,0.0298,0.0000,-1.0000,99321.4568,0,0
PHASE 2, 48279660.00,-1.5000,0.2500,-0.1600,-1.5000,0.2500,-0.3124,0.0521,-0.0302,0.6605,0.0000,0.1266,0.3426,0.8392,80.8553,85.4875,-1.5000,0.2500,37.2717,0.0246,0.0000,-1.0000,99321.5366,0,0
PHASE 2, 48321711.00,-1.5625,0.1875,-0.7400,-1.5625,0.1875,-0.3254,0.0390,-0.0450,0.6623,-0.1054,-0.1054,0.4758,0.5959,81.1862,84.7697,-1.5625,0.1875,37.3137,0.0296,0.0000,-1.0000,99322.0959,0,0
PHASE 2, 48362257.00,-1.6250,0.0000,-0.3300,-1.6250,0.0000,-0.3384,0.0000,-0.0596,0.6623,-0.1110,-0.3331,0.5090,0.3292,81.2689,83.9790,-1.6250,0.0000,37.3543,0.0281,0.0000,-1.0000,99323.1650,0,0
PHASE 2, 48397081.00,-1.6875,-0.2500,-1.0300,-1.6875,-0.2500,-0.3514,-0.0521,-0.0716,0.6605,-0.1407,-0.5628,0.5637,0.0457,81.4048,83.1347,-1.6875,-0.2500,37.3891,0.0221,0.0000,-1.0000,99322.3730,0,0
PHASE 2, 48441347.00,-1.6875,-0.5625,-0.2800,-1.6875,-0.5625,-0.3514,-0.1171,-0.0880,0.6550,0.0000,-0.5120,0.4394,0.0259,81.0958,83.0756,-1.6875,-0.5625,37.4334,0.0304,0.0000,-1.0000,99324.5468,0,0
PHASE 2, 48484414.00,-1.6875,-0.7500,-0.1400,-1.6875,-0.7500,-0.3514,-0.1562,-0.1045,0.6477,0.0000,-0.3056,0.4559,0.1859,81.1369,83.5528,-1.6875,-0.7500,37.4764,0.0306,0.0000,-1.0000,99325.7602,0,0
PHASE 2, 48520309.00,-1.6250,-0.8750,0.5300,-1.6250,-0.8750,-0.3384,-0.1822,-0.1167,0.6411,0.1330,-0.2660,0.3221,0.1929,80.8043,83.5738,-1.6250,-0.8750,37.5123,0.0234,0.0000,-1.0000,99323.6275,0,0
PHASE 2, 48561260.00,-1.6250,-0.8125,-0.2700,-1.6250,-0.8125,-0.3384,-0.1692,-0.1315,0.6337,0.0000,0.1094,0.4699,0.5739,81.1716,84.7046,-1.6250,-0.8125,37.5533,0.0285,0.0000,-1.0000,99324.5683,0,0
PHASE 2, 48601658.00,-1.6875,-0.6250,-0.3700,-1.6875,-0.6250,-0.3514,-0.1302,-0.1466,0.6281,-0.1116,0.3348,0.6096,0.8328,81.5190,85.4686,-1.6875,-0.6250,37.5937,0.0279,0.0000,-1.0000,99323.4046,0,0
PHASE 2, 48637429.00,-1.6875,-0.5000,-1.2700,-1.6875,-0.5000,-0.3514,-0.1041,-0.1591,0.6244,0.0000,0.2697,0.5105,0.7900,81.2725,85.3425,-1.6875,-0.5000,37.6294,0.0231,0.0000,-1.0000,99323.1785,0,0
PHASE 2, 48676753.00,-1.6250,-0.3750,-1.1400,-1.6250,-0.3750,-0.3384,-0.0781,-0.1729,0.6212,0.1171,0.2343,0.3942,0.7774,80.9834,85.3055,-1.6250,-0.3750,37.6688,0.0266,0.0000,-1.0000,99323.1334,0,0
